success,rt,trial_type,trial_index,plugin_version,time_elapsed,random_id,participant,timeout,failed_images,failed_audio,failed_video,stimulus,response,condition,category,level,selection_array,selection_index,rt_array,selection_type_array,final_choice_array,final_rt,file_name
NA,NA,html-button-response,14,2.0.0,199993,pw7l7q14j71,badger,NA,NA,NA,NA,"<img src=""stimuli/c2_sub3.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c2_sub2.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c2_sub1.jpg"" style=""width:200px;height:200px; margin: 5px;""><p>Here are some rifs. Can you give Mr. Frog all the other rifs?</p>
                                 <p>Click on all of the rifs below. If you change your mind, you can unselect any image.</p>
                                 <p>Click the Submit button when you are done selecting all the rifs.</p>",NA,3-item,vehicles,subordinate,"[""stimuli/c2_sub5.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_bas3.jpg""]","[22,0,21,1]","[3327,4144,7662,8344]","[""select"",""select"",""select"",""select""]","[""stimuli/c2_sub5.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_bas3.jpg""]",9760,/Users/martincz/GitHub/COGS119/group_fa24_suspicious_coincidence/analysis/../data/raw_data/pw7l7q14j71_1732234908671.csv
NA,NA,html-button-response,15,2.0.0,206709,pw7l7q14j71,badger,NA,NA,NA,NA,"<img src=""stimuli/c2_bas2.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c2_bas1.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c2_sub1.jpg"" style=""width:200px;height:200px; margin: 5px;""><p>Here are some meps. Can you give Mr. Frog all the other meps?</p>
                                 <p>Click on all of the meps below. If you change your mind, you can unselect any image.</p>
                                 <p>Click the Submit button when you are done selecting all the meps.</p>",NA,3-item,vehicles,basic,"[""stimuli/c2_bas3.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg""]","[10,15,13]","[3914,4447,5730]","[""select"",""select"",""select""]","[""stimuli/c2_bas3.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg""]",6713,/Users/martincz/GitHub/COGS119/group_fa24_suspicious_coincidence/analysis/../data/raw_data/pw7l7q14j71_1732234908671.csv
NA,NA,html-button-response,16,2.0.0,219244,pw7l7q14j71,badger,NA,NA,NA,NA,"<img src=""stimuli/c2_sup1.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c2_sub1.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c2_sup2.jpg"" style=""width:200px;height:200px; margin: 5px;""><p>Here are some wugs. Can you give Mr. Frog all the other wugs?</p>
                                 <p>Click on all of the wugs below. If you change your mind, you can unselect any image.</p>
                                 <p>Click the Submit button when you are done selecting all the wugs.</p>",NA,3-item,vehicles,superordinate,"[""stimuli/c2_bas3.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg""]","[22,17,23,22,23,17,17,23,22,13,6]","[2848,4716,5301,5899,6717,7398,7965,8450,8965,10548,11165]","[""select"",""select"",""select"",""unselect"",""unselect"",""unselect"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c2_bas4.jpg"",""stimuli/c2_sup6.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg""]",12532,/Users/martincz/GitHub/COGS119/group_fa24_suspicious_coincidence/analysis/../data/raw_data/pw7l7q14j71_1732234908671.csv
NA,NA,html-button-response,17,2.0.0,226976,pw7l7q14j71,badger,NA,NA,NA,NA,"<img src=""stimuli/c1_sup1.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c1_sub1.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c1_sup2.jpg"" style=""width:200px;height:200px; margin: 5px;""><p>Here are some tobs. Can you give Mr. Frog all the other tobs?</p>
                                 <p>Click on all of the tobs below. If you change your mind, you can unselect any image.</p>
                                 <p>Click the Submit button when you are done selecting all the tobs.</p>",NA,3-item,vegetables,superordinate,"[""stimuli/c1_sup4.jpg"",""stimuli/c1_sub5.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_bas4.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg""]","[2,7,8,9,10,4,22,19]","[2783,3496,3912,4412,4913,5414,6097,6729]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c1_sup4.jpg"",""stimuli/c1_sub5.jpg"",""stimuli/c1_sup5.jpg"",""stimuli/c1_bas4.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup6.jpg""]",7730,/Users/martincz/GitHub/COGS119/group_fa24_suspicious_coincidence/analysis/../data/raw_data/pw7l7q14j71_1732234908671.csv
NA,1708,html-keyboard-response,18,2.0.0,228687,pw7l7q14j71,badger,NA,NA,NA,NA,"
      <p>Thank you for playing! This was a big help for Mr. Frog!</p>
      <img src=""stimuli/mrfrog.png"" alt=""Mr. Frog"" style=""width:300px;height:300px;"">
      <p><i>Debrief</i>: In this experiment, we wanted to see how people learn subordinate word meanings (e.g., “dalmatian”) when</p>
      <p>superordinate (e.g., “animal”) and basic-level (e.g., “dog”) meanings can also be reasonable label referents.</p>
      <p>We thought that when presented with three subordinate exemplars (aka the trials with three images), a word will be generalized</p>
      <p>to the subordinate level more often than when presented with one subordinate exemplar (aka the trials with one image).</p>
      <p><b>*Please press any key to save data.*</b></p>
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_suspicious_coincidence/analysis/../data/raw_data/pw7l7q14j71_1732234908671.csv
TRUE,15023,fullscreen,0,null,16027,px14kvabqqn,squirrel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_suspicious_coincidence/analysis/../data/raw_data/px14kvabqqn_1732222239391.csv
TRUE,NA,preload,1,2.0.0,16555,px14kvabqqn,squirrel,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_suspicious_coincidence/analysis/../data/raw_data/px14kvabqqn_1732222239391.csv
NA,964,html-keyboard-response,2,2.0.0,17520,px14kvabqqn,squirrel,NA,NA,NA,NA,Welcome to the experiment. Press any key to begin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_suspicious_coincidence/analysis/../data/raw_data/px14kvabqqn_1732222239391.csv
NA,987,survey-text,3,2.0.0,18511,px14kvabqqn,squirrel,NA,NA,NA,NA,NA,"{""participant_id"":""squirrel""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_suspicious_coincidence/analysis/../data/raw_data/px14kvabqqn_1732222239391.csv
NA,3415,html-keyboard-response,4,2.0.0,21928,px14kvabqqn,squirrel,NA,NA,NA,NA,"
  <p><b>This is Mr. Frog!</b></p>
  <img src=""stimuli/mrfrog.png"" alt=""Mr. Frog"" style=""width:300px;height:300px;"">
  <p>He speaks a different language and needs help finding the items he wants. Can you help Mr. Frog?</p>
  <p>Press any key to move to the next page.</p>
",Enter,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_suspicious_coincidence/analysis/../data/raw_data/px14kvabqqn_1732222239391.csv
NA,24493,html-keyboard-response,5,2.0.0,46422,px14kvabqqn,squirrel,NA,NA,NA,NA,"
  <img src=""stimuli/mrfrog.png"" alt=""Mr. Frog"" style=""width:300px;height:300px;"">
  <p>In each trial, you will be shown an image that will be labeled with a word in the language that Mr. Frog speaks. </p>
  <p>Your job will be to select all the items that you think matches what Mr. Frog is asking for. </p>
  <p>Press any key to begin.</p>
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_suspicious_coincidence/analysis/../data/raw_data/px14kvabqqn_1732222239391.csv
NA,NA,html-button-response,6,2.0.0,59172,px14kvabqqn,squirrel,NA,NA,NA,NA,"<img src=""stimuli/c2_sub1.jpg"" style=""width:200px;height:200px;""> 
              <p>Here is a rif. Can you give Mr. Frog all the other rifs?</p>
              <p>Click on all of the rifs below. If you change your mind, you can unselect any image.</p>
              <p>Click the Submit button when you are done selecting all the rifs.</p>",NA,1-item,vehicles,one-subordinate,"[""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_bas3.jpg""]","[4,10,4,10,23,0]","[5729,6330,6914,7395,9697,10797]","[""select"",""select"",""unselect"",""unselect"",""select"",""select""]","[""stimuli/c2_bas4.jpg"",""stimuli/c2_bas3.jpg""]",12746,/Users/martincz/GitHub/COGS119/group_fa24_suspicious_coincidence/analysis/../data/raw_data/px14kvabqqn_1732222239391.csv
NA,NA,html-button-response,7,2.0.0,69807,px14kvabqqn,squirrel,NA,NA,NA,NA,"<img src=""stimuli/c1_sub1.jpg"" style=""width:200px;height:200px;""> 
              <p>Here is a mep. Can you give Mr. Frog all the other meps?</p>
              <p>Click on all of the meps below. If you change your mind, you can unselect any image.</p>
              <p>Click the Submit button when you are done selecting all the meps.</p>",NA,1-item,vegetables,one-subordinate,"[""stimuli/c1_sub5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_bas3.jpg""]","[10,22,2]","[2015,3814,5481]","[""select"",""select"",""select""]","[""stimuli/c1_sub5.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_bas3.jpg""]",10632,/Users/martincz/GitHub/COGS119/group_fa24_suspicious_coincidence/analysis/../data/raw_data/px14kvabqqn_1732222239391.csv
NA,NA,html-button-response,8,2.0.0,77024,px14kvabqqn,squirrel,NA,NA,NA,NA,"<img src=""stimuli/c3_sub1.jpg"" style=""width:200px;height:200px;""> 
              <p>Here is a rab. Can you give Mr. Frog all the other rabs?</p>
              <p>Click on all of the rabs below. If you change your mind, you can unselect any image.</p>
              <p>Click the Submit button when you are done selecting all the rabs.</p>",NA,1-item,animals,one-subordinate,"[""stimuli/c3_sub4.jpg"",""stimuli/c3_sub5.jpg""]","[22,18]","[3030,3946]","[""select"",""select""]","[""stimuli/c3_sub4.jpg"",""stimuli/c3_sub5.jpg""]",7214,/Users/martincz/GitHub/COGS119/group_fa24_suspicious_coincidence/analysis/../data/raw_data/px14kvabqqn_1732222239391.csv
NA,NA,html-button-response,9,2.0.0,89507,px14kvabqqn,squirrel,NA,NA,NA,NA,"<img src=""stimuli/c3_sup2.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c3_sup1.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c3_sub1.jpg"" style=""width:200px;height:200px; margin: 5px;""><p>Here are some tevs. Can you give Mr. Frog all the other tevs?</p>
                                 <p>Click on all of the tevs below. If you change your mind, you can unselect any image.</p>
                                 <p>Click the Submit button when you are done selecting all the tevs.</p>",NA,3-item,animals,superordinate,"[""stimuli/c3_bas4.jpg"",""stimuli/c3_sup6.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_sup5.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sub4.jpg"",""stimuli/c3_sup4.jpg""]","[4,11,6,13,20,22,16,17]","[2562,3394,4762,5129,5660,6362,8378,9062]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c3_bas4.jpg"",""stimuli/c3_sup6.jpg"",""stimuli/c3_sub5.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_sup5.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sub4.jpg"",""stimuli/c3_sup4.jpg""]",12479,/Users/martincz/GitHub/COGS119/group_fa24_suspicious_coincidence/analysis/../data/raw_data/px14kvabqqn_1732222239391.csv
NA,NA,html-button-response,10,2.0.0,98723,px14kvabqqn,squirrel,NA,NA,NA,NA,"<img src=""stimuli/c2_sup1.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c2_sub1.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c2_sup2.jpg"" style=""width:200px;height:200px; margin: 5px;""><p>Here are some sibs. Can you give Mr. Frog all the other sibs?</p>
                                 <p>Click on all of the sibs below. If you change your mind, you can unselect any image.</p>
                                 <p>Click the Submit button when you are done selecting all the sibs.</p>",NA,3-item,vehicles,superordinate,"[""stimuli/c2_sub5.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup6.jpg""]","[6,14,18,23,17,15]","[2763,3346,3929,4946,5496,6079]","[""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c2_sub5.jpg"",""stimuli/c2_bas3.jpg"",""stimuli/c2_sub4.jpg"",""stimuli/c2_bas4.jpg"",""stimuli/c2_sup3.jpg"",""stimuli/c2_sup6.jpg""]",9212,/Users/martincz/GitHub/COGS119/group_fa24_suspicious_coincidence/analysis/../data/raw_data/px14kvabqqn_1732222239391.csv
NA,NA,html-button-response,11,2.0.0,106086,px14kvabqqn,squirrel,NA,NA,NA,NA,"<img src=""stimuli/c1_sub1.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c1_sub2.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c1_sub3.jpg"" style=""width:200px;height:200px; margin: 5px;""><p>Here are some meps. Can you give Mr. Frog all the other meps?</p>
                                 <p>Click on all of the meps below. If you change your mind, you can unselect any image.</p>
                                 <p>Click the Submit button when you are done selecting all the meps.</p>",NA,3-item,vegetables,subordinate,"[""stimuli/c1_sub4.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sub5.jpg""]","[12,15,8]","[1962,2697,3246]","[""select"",""select"",""select""]","[""stimuli/c1_sub4.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sub5.jpg""]",7360,/Users/martincz/GitHub/COGS119/group_fa24_suspicious_coincidence/analysis/../data/raw_data/px14kvabqqn_1732222239391.csv
NA,NA,html-button-response,12,2.0.0,112557,px14kvabqqn,squirrel,NA,NA,NA,NA,"<img src=""stimuli/c2_sub1.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c2_sub2.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c2_sub3.jpg"" style=""width:200px;height:200px; margin: 5px;""><p>Here are some rifs. Can you give Mr. Frog all the other rifs?</p>
                                 <p>Click on all of the rifs below. If you change your mind, you can unselect any image.</p>
                                 <p>Click the Submit button when you are done selecting all the rifs.</p>",NA,3-item,vehicles,subordinate,"[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sub4.jpg""]","[0,18,17]","[1785,2818,3969]","[""select"",""select"",""select""]","[""stimuli/c2_bas4.jpg"",""stimuli/c2_sub5.jpg"",""stimuli/c2_sub4.jpg""]",6468,/Users/martincz/GitHub/COGS119/group_fa24_suspicious_coincidence/analysis/../data/raw_data/px14kvabqqn_1732222239391.csv
NA,NA,html-button-response,13,2.0.0,121606,px14kvabqqn,squirrel,NA,NA,NA,NA,"<img src=""stimuli/c1_sub1.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c1_sup1.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c1_sup2.jpg"" style=""width:200px;height:200px; margin: 5px;""><p>Here are some feps. Can you give Mr. Frog all the other feps?</p>
                                 <p>Click on all of the feps below. If you change your mind, you can unselect any image.</p>
                                 <p>Click the Submit button when you are done selecting all the feps.</p>",NA,3-item,vegetables,superordinate,"[""stimuli/c1_bas4.jpg"",""stimuli/c1_sub5.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sup6.jpg"",""stimuli/c1_sup4.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup5.jpg""]","[3,10,5,7,6,18,22,17]","[2096,2531,3130,3930,4296,5297,6012,6431]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c1_bas4.jpg"",""stimuli/c1_sub5.jpg"",""stimuli/c1_sup3.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_sup6.jpg"",""stimuli/c1_sup4.jpg"",""stimuli/c1_sub4.jpg"",""stimuli/c1_sup5.jpg""]",9046,/Users/martincz/GitHub/COGS119/group_fa24_suspicious_coincidence/analysis/../data/raw_data/px14kvabqqn_1732222239391.csv
NA,NA,html-button-response,14,2.0.0,127690,px14kvabqqn,squirrel,NA,NA,NA,NA,"<img src=""stimuli/c1_sub1.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c1_bas1.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c1_bas2.jpg"" style=""width:200px;height:200px; margin: 5px;""><p>Here are some zoms. Can you give Mr. Frog all the other zoms?</p>
                                 <p>Click on all of the zoms below. If you change your mind, you can unselect any image.</p>
                                 <p>Click the Submit button when you are done selecting all the zoms.</p>",NA,3-item,vegetables,basic,"[""stimuli/c1_sub4.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_bas4.jpg"",""stimuli/c1_sub5.jpg""]","[3,13,14,15]","[3496,4013,4297,4662]","[""select"",""select"",""select"",""select""]","[""stimuli/c1_sub4.jpg"",""stimuli/c1_bas3.jpg"",""stimuli/c1_bas4.jpg"",""stimuli/c1_sub5.jpg""]",6080,/Users/martincz/GitHub/COGS119/group_fa24_suspicious_coincidence/analysis/../data/raw_data/px14kvabqqn_1732222239391.csv
NA,NA,html-button-response,15,2.0.0,131057,px14kvabqqn,squirrel,NA,NA,NA,NA,"<img src=""stimuli/c3_sub3.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c3_sub2.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c3_sub1.jpg"" style=""width:200px;height:200px; margin: 5px;""><p>Here are some rabs. Can you give Mr. Frog all the other rabs?</p>
                                 <p>Click on all of the rabs below. If you change your mind, you can unselect any image.</p>
                                 <p>Click the Submit button when you are done selecting all the rabs.</p>",NA,3-item,animals,subordinate,"[""stimuli/c3_sub5.jpg"",""stimuli/c3_sub4.jpg""]","[11,8]","[1363,1829]","[""select"",""select""]","[""stimuli/c3_sub5.jpg"",""stimuli/c3_sub4.jpg""]",3363,/Users/martincz/GitHub/COGS119/group_fa24_suspicious_coincidence/analysis/../data/raw_data/px14kvabqqn_1732222239391.csv
NA,NA,html-button-response,16,2.0.0,140656,px14kvabqqn,squirrel,NA,NA,NA,NA,"<img src=""stimuli/c3_sub1.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c3_bas1.jpg"" style=""width:200px;height:200px; margin: 5px;""><img src=""stimuli/c3_bas2.jpg"" style=""width:200px;height:200px; margin: 5px;""><p>Here are some tobs. Can you give Mr. Frog all the other tobs?</p>
                                 <p>Click on all of the tobs below. If you change your mind, you can unselect any image.</p>
                                 <p>Click the Submit button when you are done selecting all the tobs.</p>",NA,3-item,animals,basic,"[""stimuli/c3_sub5.jpg"",""stimuli/c3_sub4.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sup5.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_sup6.jpg""]","[15,16,10,4,7,13,19,17]","[1545,2313,2680,3063,3681,3979,5596,6345]","[""select"",""select"",""select"",""select"",""select"",""select"",""select"",""select""]","[""stimuli/c3_sub5.jpg"",""stimuli/c3_sub4.jpg"",""stimuli/c3_bas4.jpg"",""stimuli/c3_sup3.jpg"",""stimuli/c3_bas3.jpg"",""stimuli/c3_sup5.jpg"",""stimuli/c3_sup4.jpg"",""stimuli/c3_sup6.jpg""]",9595,/Users/martincz/GitHub/COGS119/group_fa24_suspicious_coincidence/analysis/../data/raw_data/px14kvabqqn_1732222239391.csv
